global_step,aux_loss,entropy,episode_return,loss,policy_loss,popart_mu,popart_sigma,returns_mean,returns_norm_mean,returns_norm_std,returns_std,value_loss,value_pred_mean,value_pred_raw_mean,value_pred_raw_std,value_pred_std
22528.0,0.0,1.2477598190307617,-3.3557017543859646,0.5776420831680298,-0.10012178868055344,-1.235210657119751,1.9564579725265503,-1.8250244855880737,-0.3014703094959259,3.313610076904297,6.482938766479492,2.8108763694763184,-0.67236328125,-2.550710678100586,4.487628936767578,2.29296875
24576.0,0.0,1.2400786876678467,-4.159271523178809,0.7344101071357727,0.005594218149781227,-1.2486004829406738,2.0698115825653076,-1.770800232887268,-0.2522933781147003,3.1366071701049805,6.492186069488525,3.014469861984253,-0.30078125,-1.871038556098938,4.052045822143555,1.9580078125
26624.0,0.0,1.1895686388015747,-2.088815789473684,0.692374587059021,0.02461913973093033,-1.2158441543579102,2.189375162124634,0.061656296253204346,0.5835000276565552,3.1305859088897705,6.854026794433594,2.7661871910095215,0.60205078125,0.10242165625095367,4.074667930603027,1.861328125
28672.0,0.0,1.1615744829177856,-0.7343646408839781,0.8780666589736938,-0.0566655658185482,-1.1605055332183838,2.309033155441284,0.9976990222930908,0.9346787929534912,3.021782398223877,6.977395534515381,3.831854820251465,1.6962890625,2.757235288619995,3.741534471511841,1.6201171875
30720.0,0.0,1.108012080192566,0.6171348314606742,0.6556298732757568,0.052482083439826965,-1.0618171691894531,2.4150896072387695,2.787034511566162,1.5936683416366577,2.713308572769165,6.552883148193359,2.501232147216797,2.076171875,3.9525680541992188,3.6604928970336914,1.515625
32768.0,0.0,1.0503621101379395,0.24660714285714294,0.7655293941497803,0.010072298347949982,-0.9695501923561096,2.538540840148926,2.628862142562866,1.417512059211731,2.8973076343536377,7.354933261871338,3.1058573722839355,1.408203125,2.6048521995544434,3.851940393447876,1.517578125
34816.0,0.0,1.015358567237854,0.5742920353982301,0.5753623843193054,-0.04353708773851395,-0.8828149437904358,2.658994197845459,2.4998621940612793,1.272164225578308,2.767388105392456,7.358469009399414,2.556826591491699,1.25390625,2.4508676528930664,3.4371659755706787,1.29296875
36864.0,0.0,0.934711217880249,1.3121929824561405,0.5502586960792542,0.006479240022599697,-0.7726561427116394,2.7706639766693115,3.5235376358032227,1.5506007671356201,2.5724940299987793,7.127516269683838,2.249894618988037,1.5546875,3.536008834838867,4.04322624206543,1.458984375
38912.0,0.0,0.8788601160049438,1.812244094488189,0.42801713943481445,-0.05313408002257347,-0.6543484926223755,2.8769495487213135,3.9596500396728516,1.6037814617156982,2.441403865814209,7.023796081542969,1.9949136972427368,1.751953125,4.385201930999756,3.415491819381714,1.1875
40960.0,0.0,0.9324747323989868,2.695447154471545,0.36591145396232605,-0.05967465043067932,-0.5165404081344604,2.9664266109466553,4.857975959777832,1.811781406402588,2.176896810531616,6.457604885101318,1.7769423723220825,1.8857421875,5.076748847961426,2.8579723834991455,0.96337890625
43008.0,0.0,0.8698326349258423,3.0752702702702703,0.4845608174800873,0.03053467907011509,-0.37307873368263245,3.0456655025482178,5.221925735473633,1.837038278579712,2.015150308609009,6.137474536895752,1.8856911659240723,1.75390625,4.969498634338379,2.6706979274749756,0.876953125
45056.0,0.0,0.8952997922897339,2.813256704980843,0.3192063570022583,-0.004901181906461716,-0.23990273475646973,3.132627487182617,4.953961372375488,1.657989740371704,2.0831499099731445,6.52573299407959,1.3680541515350342,1.419921875,4.2077436447143555,3.8025121688842773,1.2138671875
47104.0,0.0,0.8442575931549072,2.2353846153846155,0.37468647956848145,-0.04188567399978638,-0.1240457072854042,3.2320821285247803,4.394378185272217,1.39799165725708,2.200608015060425,7.112545490264893,1.7338292598724365,1.6162109375,5.09946870803833,3.4143707752227783,1.056640625
49152.0,0.3356145918369293,0.8301020860671997,2.9740659340659343,0.1993981897830963,-0.08425012230873108,0.007076092064380646,3.3174405097961426,5.120826244354248,1.5414745807647705,2.003965377807617,6.648036003112793,1.2010014057159424,1.3662109375,4.540932655334473,3.573983669281006,1.0771484375
51200.0,0.32787901163101196,0.8175828456878662,3.852952755905512,0.32167020440101624,0.01708979532122612,0.1430579274892807,3.3923513889312744,5.446349143981934,1.5633082389831543,1.8616631031036377,6.315415382385254,1.2837283611297607,1.6171875,5.629144668579102,3.120990037918091,0.919921875
53248.0,0.3226316571235657,0.7917624711990356,3.763440860215054,0.15884411334991455,-0.049331940710544586,0.27850252389907837,3.4653332233428955,5.560840606689453,1.524337649345398,1.8218050003051758,6.313161373138428,0.8960452675819397,1.6494140625,5.993612289428711,3.3887062072753906,0.97802734375
55296.0,0.3179419934749603,0.8033852577209473,3.1867578125000002,0.4014747738838196,0.06390579789876938,0.4080861806869507,3.536966323852539,5.461848735809326,1.4288411140441895,1.7902917861938477,6.332201957702637,1.4145467281341553,1.2998046875,5.005738735198975,3.0391018390655518,0.859375
57344.0,0.3143513798713684,0.7669568061828613,3.8683703703703705,0.20706458389759064,-0.038084667176008224,0.5249321460723877,3.615337610244751,5.0819244384765625,1.2604612112045288,1.8458683490753174,6.673437595367432,1.0419535636901855,1.384765625,5.530970573425293,3.1575984954833984,0.87353515625
59392.0,0.30895334482192993,0.8039177656173706,3.975703703703704,0.20872314274311066,-0.009264722466468811,0.6460155844688416,3.6823079586029053,5.3682684898376465,1.282416582107544,1.7097105979919434,6.295680999755859,0.9362648725509644,1.1015625,4.7038068771362305,3.321908473968506,0.90234375
61440.0,0.30632755160331726,0.7690741419792175,3.7905925925925925,0.26221856474876404,0.01989242061972618,0.7722148895263672,3.744936227798462,5.6939873695373535,1.3142473697662354,1.6526175737380981,6.188947677612305,1.0308305025100708,1.2060546875,5.287962913513184,3.296377658843994,0.88037109375
63488.0,0.3046562373638153,0.7051148414611816,3.1245486111111114,0.33083245158195496,0.050102598965168,0.8769943714141846,3.8214662075042725,4.963392734527588,1.0693273544311523,1.7814619541168213,6.807796955108643,1.1793286800384521,0.8642578125,4.180332183837891,3.774850368499756,0.98779296875
65536.0,0.30312392115592957,0.6857588291168213,3.884226804123712,0.3007412552833557,0.0420621857047081,0.9867110252380371,3.8894200325012207,5.265659809112549,1.1001508235931396,1.6817954778671265,6.541208744049072,1.0895769596099854,1.0654296875,5.130873680114746,3.359544277191162,0.86376953125
67584.0,0.3009030520915985,0.6945664882659912,3.985392491467576,0.317616730928421,0.03953973203897476,1.0941739082336426,3.9595096111297607,5.285223007202148,1.0584768056869507,1.6907747983932495,6.694639205932617,1.1678733825683594,0.98486328125,4.99467658996582,3.5709965229034424,0.90185546875
69632.0,0.2984029948711395,0.7190408110618591,3.572902208201893,0.26859545707702637,0.02061447687447071,1.1928327083587646,4.036986351013184,5.040527820587158,0.9531107544898987,1.7489010095596313,7.06028938293457,1.0494471788406372,0.71142578125,4.065221786499023,4.037932872772217,1.0
71680.0,0.2967720627784729,0.7176860570907593,3.3895744680851063,0.1887241154909134,0.0244174562394619,1.2931280136108398,4.102242946624756,5.204644203186035,0.9535066485404968,1.6207891702651978,6.648871421813965,0.7146415114402771,0.96484375,5.251646041870117,3.9652178287506104,0.966796875
73728.0,0.29520657658576965,0.7198768258094788,4.027214765100672,0.11983465403318405,-0.08274772763252258,1.400668978691101,4.160379886627197,5.594763278961182,1.008103609085083,1.5453609228134155,6.429288387298584,0.8679196834564209,1.02734375,5.674350738525391,3.206294059753418,0.7705078125
75776.0,0.29382723569869995,0.6799131631851196,3.909308176100629,0.13960690796375275,-0.0064897481352090836,1.506898045539856,4.22174596786499,5.649829387664795,0.9813312292098999,1.567275881767273,6.616640567779541,0.6387796998023987,0.95556640625,5.5412678718566895,3.947986364364624,0.93505859375
77824.0,0.2921401560306549,0.6902846097946167,3.531078431372549,0.15484267473220825,-0.051976606249809265,1.601736307144165,4.285521507263184,5.3004255294799805,0.8630662560462952,1.5807679891586304,6.774415016174316,0.8824998736381531,1.0166015625,5.957496166229248,3.315540075302124,0.7734375
79872.0,0.29063186049461365,0.6509842872619629,3.8649333333333336,-0.029796931892633438,-0.15932559967041016,1.7058601379394531,4.339078426361084,5.76668643951416,0.9358729124069214,1.4817383289337158,6.429379463195801,0.5701934099197388,0.80322265625,5.191112041473389,3.488274097442627,0.8037109375
81920.0,0.2893158793449402,0.6494484543800354,4.140666666666667,0.25304552912712097,0.07368703931570053,1.8097813129425049,4.386806964874268,5.862702369689941,0.9238885641098022,1.4246658086776733,6.249733924865723,0.7693897485733032,0.86328125,5.597344398498535,3.416703939437866,0.77880859375
83968.0,0.2887406647205353,0.6745162010192871,3.4081660899653983,0.33265790343284607,0.11861550062894821,1.8951694965362549,4.444265842437744,5.225306987762451,0.749311089515686,1.5045905113220215,6.686800479888916,0.9101308584213257,0.82568359375,5.565616607666016,3.4769492149353027,0.7822265625
86016.0,0.28892695903778076,0.636016845703125,3.9707213114754105,0.1358441710472107,-0.01756148412823677,1.9888322353363037,4.493926048278809,5.641674041748047,0.8128396272659302,1.431317687034607,6.432236194610596,0.6645039319992065,0.8125,5.639647960662842,3.3987183570861816,0.75634765625
88064.0,0.28814101219177246,0.6195964813232422,4.006320754716981,0.11011708527803421,-0.04624079540371895,2.0784761905670166,4.548020362854004,5.574588775634766,0.7687108516693115,1.4642225503921509,6.6593146324157715,0.6749992370605469,0.75634765625,5.517694473266602,3.3039772510528564,0.7265625
90112.0,0.2869209945201874,0.6162509918212891,3.7101960784313732,0.08401381969451904,-0.08230607211589813,2.164318323135376,4.600790977478027,5.51215934753418,0.727666437625885,1.4476763010025024,6.660455703735352,0.7145796418190002,0.724609375,5.498712539672852,3.507925271987915,0.7626953125
92160.0,0.28556951880455017,0.5685931444168091,4.420188087774295,0.15727853775024414,-0.0021793432533740997,2.2493185997009277,4.654479503631592,5.564322471618652,0.7122179269790649,1.4502129554748535,6.74998664855957,0.6833189725875854,0.720703125,5.603636741638184,3.7395224571228027,0.80322265625
94208.0,0.28591984510421753,0.5778027176856995,3.8553614457831324,0.1512201875448227,-0.0071625057607889175,2.327409267425537,4.7124433517456055,5.372945785522461,0.646275520324707,1.480067253112793,6.974733352661133,0.6797550320625305,0.59619140625,5.137456893920898,4.268533706665039,0.90576171875
96256.0,0.28511616587638855,0.5781533718109131,4.762214765100672,0.12650230526924133,-0.016744866967201233,2.4184858798980713,4.75115966796875,5.970468997955322,0.7476034164428711,1.318125605583191,6.262624740600586,0.619240939617157,0.72705078125,5.873686790466309,3.1096854209899902,0.654296875
98304.0,0.2838329076766968,0.5491090416908264,4.765987261146497,0.18953782320022583,0.04618731141090393,2.5130128860473633,4.784965515136719,6.199562072753906,0.7704442739486694,1.275843858718872,6.1048688888549805,0.61733078956604,0.728515625,5.999929904937744,3.5468082427978516,0.7412109375
100352.0,0.2828345000743866,0.5804362297058105,3.6687147335423202,0.10291564464569092,-0.06580226868391037,2.5920116901397705,4.832899570465088,5.672962188720703,0.6374952793121338,1.3871504068374634,6.703958511352539,0.721306562423706,0.6474609375,5.720509052276611,3.3708620071411133,0.697265625
102400.0,0.28276216983795166,0.5726196765899658,4.8730769230769235,0.24323759973049164,0.08334928750991821,2.679872751235962,4.865615367889404,6.106451988220215,0.7042437195777893,1.2625402212142944,6.143034934997559,0.6853628158569336,0.7431640625,6.295557975769043,2.8235883712768555,0.580078125
104448.0,0.2818674147129059,0.5749657154083252,4.202521994134897,0.00985613651573658,-0.1077660322189331,2.7677245140075684,4.900890350341797,6.193939208984375,0.6991004347801208,1.281020998954773,6.278142929077148,0.5164859294891357,0.69140625,6.15554141998291,3.041332483291626,0.62060546875
106496.0,0.2811139225959778,0.6026053428649902,3.453693693693694,0.11491632461547852,-0.022822989150881767,2.8350136280059814,4.950587749481201,5.459291458129883,0.5300941467285156,1.3918509483337402,6.890480995178223,0.599165678024292,0.56689453125,5.641430377960205,3.698425769805908,0.7470703125
108544.0,0.2807009220123291,0.5905382037162781,3.942492113564669,0.08235643059015274,-0.05238141864538193,2.907712459564209,4.992225646972656,5.74295711517334,0.5679320096969604,1.3256025314331055,6.617706775665283,0.5861944556236267,0.57666015625,5.785556316375732,3.6117656230926514,0.7236328125
110592.0,0.2804872691631317,0.5963320732116699,4.174728434504792,0.09464628249406815,-0.046997811645269394,2.981055974960327,5.029809951782227,5.8414435386657715,0.5686869621276855,1.2917333841323853,6.49717378616333,0.6142829656600952,0.48681640625,5.430148124694824,3.4850127696990967,0.69287109375
112640.0,0.2797181308269501,0.5786967277526855,3.7953313253012047,0.03446737676858902,-0.09737381339073181,3.042532205581665,5.076259613037109,5.440099716186523,0.4723099172115326,1.357195258140564,6.889476299285889,0.5736604928970337,0.5126953125,5.643993377685547,3.2541589736938477,0.64111328125
114688.0,0.2791435420513153,0.5626200437545776,4.600943396226415,0.18637007474899292,0.05128414183855057,3.120469331741333,5.104144096374512,6.160006999969482,0.5955039858818054,1.2133580446243286,6.193154335021973,0.5853533148765564,0.625,6.310613632202148,2.863405704498291,0.56103515625
116736.0,0.2786646783351898,0.5644791126251221,4.666761904761905,0.17021118104457855,0.04458150640130043,3.196589708328247,5.131528854370117,6.165285587310791,0.5785207152366638,1.2084217071533203,6.201051235198975,0.5476770401000977,0.63330078125,6.446713447570801,2.884333610534668,0.56201171875
118784.0,0.2781146466732025,0.5494246482849121,3.8473731343283593,0.1380939930677414,-0.02780395746231079,3.256913661956787,5.173502445220947,5.609540939331055,0.4547455608844757,1.3167368173599243,6.812141418457031,0.7075457572937012,0.469970703125,5.688626289367676,3.1469156742095947,0.6083984375
120832.0,0.2774699926376343,0.5674984455108643,4.225787878787879,0.08416962623596191,-0.03975791484117508,3.3140556812286377,5.212237358093262,5.542593002319336,0.4275587797164917,1.2901442050933838,6.7245378494262695,0.5411100387573242,0.46337890625,5.729739189147949,3.4279212951660156,0.65771484375
122880.0,0.27729931473731995,0.5514793395996094,4.177323529411765,0.2862910032272339,0.11218910664319992,3.3724513053894043,5.2513508796691895,5.649886131286621,0.4336855411529541,1.2907953262329102,6.778419494628906,0.7405259013175964,0.4814453125,5.901242256164551,3.261245012283325,0.62109375
